,TopHitNum,DriftRate,SNR,Freq,ChanIndx,FreqStart,FreqEnd,CoarseChanNum,FullNumHitsInRange,FileID,Source,MJD,RA,DEC,DELTAT,DELTAF,max_drift_rate,obs_length,Hit_ID,status,in_n_ons,RFI_in_range,delta_t
681,682,-28.753978,615.823853,11071.290478,510,11071.294785,11071.286171,61,5,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_66265_DIAG_Mars2020_0011.rawspec.0002.h5,DIAG_MARS2020,59256.76695601852,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_1,,,0.0
682,683,47.923296,370.460693,11071.290519,516,11071.28334,11071.297697,61,7,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_66265_DIAG_Mars2020_0011.rawspec.0002.h5,DIAG_MARS2020,59256.76695601852,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_1,,,0.0
683,684,47.923296,184.439529,11071.290519,517,11071.28334,11071.297697,61,7,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_66265_DIAG_Mars2020_0011.rawspec.0002.h5,DIAG_MARS2020,59256.76695601852,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_1,,,0.0
684,685,-47.923296,370.889771,11071.287606,508,11071.294785,11071.280428,61,6,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_66265_DIAG_Mars2020_0011.rawspec.0002.h5,DIAG_MARS2020,59256.76695601852,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_1,,,0.0
685,686,-38.338637,463.51886,11071.289042,509,11071.294785,11071.283299,61,6,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_66265_DIAG_Mars2020_0011.rawspec.0002.h5,DIAG_MARS2020,59256.76695601852,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_1,,,0.0
686,687,9.584659,928.105225,11071.290498,513,11071.289062,11071.291934,61,3,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_66265_DIAG_Mars2020_0011.rawspec.0002.h5,DIAG_MARS2020,59256.76695601852,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_1,,,0.0
687,688,38.338637,463.507843,11071.289083,515,11071.28334,11071.294826,61,6,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_66265_DIAG_Mars2020_0011.rawspec.0002.h5,DIAG_MARS2020,59256.76695601852,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_1,,,0.0
688,689,28.753978,615.918945,11071.290508,514,11071.286201,11071.294815,61,5,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_66265_DIAG_Mars2020_0011.rawspec.0002.h5,DIAG_MARS2020,59256.76695601852,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_1,,,0.0
689,690,-9.584659,928.155762,11071.290488,511,11071.291924,11071.289052,61,3,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_66265_DIAG_Mars2020_0011.rawspec.0002.h5,DIAG_MARS2020,59256.76695601852,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_1,,,0.0
690,691,-28.753978,591.879517,11068.36079,510,11068.365097,11068.356483,62,5,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_66265_DIAG_Mars2020_0011.rawspec.0002.h5,DIAG_MARS2020,59256.76695601852,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_1,,,0.0
691,692,47.923296,355.305145,11068.360831,516,11068.353653,11068.36801,62,7,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_66265_DIAG_Mars2020_0011.rawspec.0002.h5,DIAG_MARS2020,59256.76695601852,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_1,,,0.0
692,693,47.923296,177.338486,11068.360831,517,11068.353653,11068.36801,62,7,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_66265_DIAG_Mars2020_0011.rawspec.0002.h5,DIAG_MARS2020,59256.76695601852,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_1,,,0.0
693,694,9.584659,890.947083,11068.360811,513,11068.359375,11068.362246,62,3,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_66265_DIAG_Mars2020_0011.rawspec.0002.h5,DIAG_MARS2020,59256.76695601852,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_1,,,0.0
694,695,-9.584659,891.305725,11068.3608,511,11068.362236,11068.359365,62,3,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_66265_DIAG_Mars2020_0011.rawspec.0002.h5,DIAG_MARS2020,59256.76695601852,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_1,,,0.0
695,696,-38.338637,444.563293,11068.359354,509,11068.365097,11068.353612,62,6,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_66265_DIAG_Mars2020_0011.rawspec.0002.h5,DIAG_MARS2020,59256.76695601852,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_1,,,0.0
696,697,38.338637,444.676086,11068.359396,515,11068.353653,11068.365138,62,6,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_66265_DIAG_Mars2020_0011.rawspec.0002.h5,DIAG_MARS2020,59256.76695601852,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_1,,,0.0
697,698,-47.923296,355.156677,11068.357919,508,11068.365097,11068.35074,62,6,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_66265_DIAG_Mars2020_0011.rawspec.0002.h5,DIAG_MARS2020,59256.76695601852,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_1,,,0.0
698,699,28.753978,591.820251,11068.360821,514,11068.356514,11068.365128,62,5,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_66265_DIAG_Mars2020_0011.rawspec.0002.h5,DIAG_MARS2020,59256.76695601852,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_1,,,0.0
699,700,-28.753978,567.924866,11065.431103,510,11065.43541,11065.426796,63,5,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_66265_DIAG_Mars2020_0011.rawspec.0002.h5,DIAG_MARS2020,59256.76695601852,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_1,,,0.0
700,701,47.923296,341.607819,11065.431144,516,11065.423965,11065.438322,63,7,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_66265_DIAG_Mars2020_0011.rawspec.0002.h5,DIAG_MARS2020,59256.76695601852,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_1,,,0.0
701,702,47.923296,170.610748,11065.431144,517,11065.423965,11065.438322,63,7,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_66265_DIAG_Mars2020_0011.rawspec.0002.h5,DIAG_MARS2020,59256.76695601852,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_1,,,0.0
702,703,-38.338637,426.943146,11065.429667,509,11065.43541,11065.423924,63,6,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_66265_DIAG_Mars2020_0011.rawspec.0002.h5,DIAG_MARS2020,59256.76695601852,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_1,,,0.0
703,704,9.584659,856.122192,11065.431123,513,11065.429688,11065.432559,63,3,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_66265_DIAG_Mars2020_0011.rawspec.0002.h5,DIAG_MARS2020,59256.76695601852,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_1,,,0.0
704,705,-47.923296,341.47583,11065.428231,508,11065.43541,11065.421053,63,6,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_66265_DIAG_Mars2020_0011.rawspec.0002.h5,DIAG_MARS2020,59256.76695601852,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_1,,,0.0
705,706,38.338637,426.841553,11065.429708,515,11065.423965,11065.435451,63,6,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_66265_DIAG_Mars2020_0011.rawspec.0002.h5,DIAG_MARS2020,59256.76695601852,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_1,,,0.0
706,707,-9.584659,855.988525,11065.431113,511,11065.432549,11065.429677,63,3,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_66265_DIAG_Mars2020_0011.rawspec.0002.h5,DIAG_MARS2020,59256.76695601852,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_1,,,0.0
707,708,28.753978,567.613037,11065.431133,514,11065.426826,11065.43544,63,5,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_66265_DIAG_Mars2020_0011.rawspec.0002.h5,DIAG_MARS2020,59256.76695601852,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_1,,,0.0
708,1,47.923296,115.940056,11249.403502,725,11249.396324,11249.410681,0,9,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_66892_DIAG_Mars2020_0013.rawspec.0002.h5,DIAG_MARS2020,59256.77421296296,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_2,,,627.0000000949949
709,2,47.923296,73.48735,11249.403502,726,11249.396324,11249.410681,0,9,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_66892_DIAG_Mars2020_0013.rawspec.0002.h5,DIAG_MARS2020,59256.77421296296,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_2,,,627.0000000949949
710,3,47.923296,28.404621,11249.403502,727,11249.396324,11249.410681,0,9,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_66892_DIAG_Mars2020_0013.rawspec.0002.h5,DIAG_MARS2020,59256.77421296296,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_2,,,627.0000000949949
711,4,28.753978,5919.550293,11250.29327,409,11250.288963,11250.297577,0,12,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_66892_DIAG_Mars2020_0013.rawspec.0002.h5,DIAG_MARS2020,59256.77421296296,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_2,,,627.0000000949949
712,5,28.753978,115.591217,11250.29327,415,11250.288963,11250.297577,0,12,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_66892_DIAG_Mars2020_0013.rawspec.0002.h5,DIAG_MARS2020,59256.77421296296,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_2,,,627.0000000949949
713,6,-28.753978,194.209702,11250.596508,301,11250.600815,11250.592201,0,6,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_66892_DIAG_Mars2020_0013.rawspec.0002.h5,DIAG_MARS2020,59256.77421296296,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_2,,,627.0000000949949
714,7,-9.584659,217.419998,11249.403472,721,11249.404907,11249.402036,0,6,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_66892_DIAG_Mars2020_0013.rawspec.0002.h5,DIAG_MARS2020,59256.77421296296,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_2,,,627.0000000949949
715,8,47.923296,3090.122803,11249.709632,621,11249.702454,11249.71681,0,13,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_66892_DIAG_Mars2020_0013.rawspec.0002.h5,DIAG_MARS2020,59256.77421296296,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_2,,,627.0000000949949
716,9,47.923296,1307.807373,11249.709632,622,11249.702454,11249.71681,0,13,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_66892_DIAG_Mars2020_0013.rawspec.0002.h5,DIAG_MARS2020,59256.77421296296,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_2,,,627.0000000949949
717,10,47.923296,3237364.5,11249.998595,516,11249.991417,11250.005774,0,16,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_66892_DIAG_Mars2020_0013.rawspec.0002.h5,DIAG_MARS2020,59256.77421296296,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_2,,,627.0000000949949
718,11,47.923296,1608676.75,11249.998595,517,11249.991417,11250.005774,0,16,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_66892_DIAG_Mars2020_0013.rawspec.0002.h5,DIAG_MARS2020,59256.77421296296,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_2,,,627.0000000949949
719,12,47.923296,50.36047,11249.998595,518,11249.991417,11250.005774,0,16,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_66892_DIAG_Mars2020_0013.rawspec.0002.h5,DIAG_MARS2020,59256.77421296296,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_2,,,627.0000000949949
720,13,-28.753978,5293205.0,11249.992832,510,11249.997139,11249.988525,0,12,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_66892_DIAG_Mars2020_0013.rawspec.0002.h5,DIAG_MARS2020,59256.77421296296,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_2,,,627.0000000949949
721,14,47.923296,3590.753418,11250.293281,411,11250.286102,11250.300459,0,14,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_66892_DIAG_Mars2020_0013.rawspec.0002.h5,DIAG_MARS2020,59256.77421296296,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_2,,,627.0000000949949
722,15,47.923296,2291.421631,11250.293281,412,11250.286102,11250.300459,0,14,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_66892_DIAG_Mars2020_0013.rawspec.0002.h5,DIAG_MARS2020,59256.77421296296,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_2,,,627.0000000949949
723,16,47.923296,555.908875,11250.293281,413,11250.286102,11250.300459,0,14,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_66892_DIAG_Mars2020_0013.rawspec.0002.h5,DIAG_MARS2020,59256.77421296296,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_2,,,627.0000000949949
724,17,28.753978,191.337326,11250.5994,305,11250.595093,11250.603707,0,7,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_66892_DIAG_Mars2020_0013.rawspec.0002.h5,DIAG_MARS2020,59256.77421296296,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_2,,,627.0000000949949
725,18,47.923296,148.899307,11250.59941,306,11250.592232,11250.606588,0,9,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_66892_DIAG_Mars2020_0013.rawspec.0002.h5,DIAG_MARS2020,59256.77421296296,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_2,,,627.0000000949949
726,19,47.923296,115.359695,11250.59941,307,11250.592232,11250.606588,0,9,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_66892_DIAG_Mars2020_0013.rawspec.0002.h5,DIAG_MARS2020,59256.77421296296,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_2,,,627.0000000949949
727,20,47.923296,69.092834,11250.59941,308,11250.592232,11250.606588,0,9,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_66892_DIAG_Mars2020_0013.rawspec.0002.h5,DIAG_MARS2020,59256.77421296296,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_2,,,627.0000000949949
728,21,47.923296,29.691042,11250.59941,309,11250.592232,11250.606588,0,9,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_66892_DIAG_Mars2020_0013.rawspec.0002.h5,DIAG_MARS2020,59256.77421296296,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_2,,,627.0000000949949
729,22,-9.584659,167.306274,11249.718184,610,11249.71962,11249.716748,0,4,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_66892_DIAG_Mars2020_0013.rawspec.0002.h5,DIAG_MARS2020,59256.77421296296,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_2,,,627.0000000949949
730,23,28.753978,5133.332031,11249.706761,619,11249.702454,11249.711068,0,12,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_66892_DIAG_Mars2020_0013.rawspec.0002.h5,DIAG_MARS2020,59256.77421296296,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_2,,,627.0000000949949
731,24,28.753978,194.209671,11249.403492,723,11249.399185,11249.407799,0,7,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_66892_DIAG_Mars2020_0013.rawspec.0002.h5,DIAG_MARS2020,59256.77421296296,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_2,,,627.0000000949949
732,25,-38.338637,86.099518,11249.719599,608,11249.725342,11249.713857,0,5,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_66892_DIAG_Mars2020_0013.rawspec.0002.h5,DIAG_MARS2020,59256.77421296296,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_2,,,627.0000000949949
733,26,-38.338637,4466.693848,11249.699572,614,11249.705315,11249.693829,0,7,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_66892_DIAG_Mars2020_0013.rawspec.0002.h5,DIAG_MARS2020,59256.77421296296,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_2,,,627.0000000949949
734,27,-19.169318,7639.711914,11250.294675,406,11250.297546,11250.291804,0,12,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_66892_DIAG_Mars2020_0013.rawspec.0002.h5,DIAG_MARS2020,59256.77421296296,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_2,,,627.0000000949949
735,28,-28.753978,5133.332031,11250.293239,405,11250.297546,11250.288932,0,12,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_66892_DIAG_Mars2020_0013.rawspec.0002.h5,DIAG_MARS2020,59256.77421296296,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_2,,,627.0000000949949
736,29,19.169318,165.203918,11249.708186,612,11249.705315,11249.711057,0,12,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_66892_DIAG_Mars2020_0013.rawspec.0002.h5,DIAG_MARS2020,59256.77421296296,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_2,,,627.0000000949949
737,30,19.169318,7639.712891,11249.708186,618,11249.705315,11249.711057,0,12,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_66892_DIAG_Mars2020_0013.rawspec.0002.h5,DIAG_MARS2020,59256.77421296296,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_2,,,627.0000000949949
738,31,-28.753978,191.337326,11249.4006,719,11249.404907,11249.396293,0,6,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_66892_DIAG_Mars2020_0013.rawspec.0002.h5,DIAG_MARS2020,59256.77421296296,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_2,,,627.0000000949949
739,32,47.923296,68.242897,11250.293281,417,11250.286102,11250.300459,0,14,/datax/scratch/wlll2x/mars_midres/h5spliced_blc10111213141516o7o0212223242526o7o031323334353637_guppi_59256_66892_DIAG_Mars2020_0013.rawspec.0002.h5,DIAG_MARS2020,59256.77421296296,00h00m00.000ss,+00d00m00.00s,1.073742,-2861.022949,47.923296,299.573969,,on_table_2,,,627.0000000949949
